bathrooms,bedrooms,condition,floors,grade,price,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated_bool,zipcode
2.5,3,3,2.0,8,560000.0,2180,0,2180,2150,7169,5914,0,0,1990,0,98029
2.25,5,3,2.0,8,955000.0,2510,0,2510,2510,9887,10006,0,0,1972,0,98040
5.5,7,3,2.0,10,1240000.0,4930,1700,6630,4470,13782,8639,0,0,2004,0,98006
2.5,3,3,1.0,8,579000.0,1800,500,2300,2460,18540,18540,0,0,1961,0,98177
2.25,4,3,2.0,8,335000.0,3220,0,3220,2120,7889,7651,0,0,1978,0,98023
2.5,3,3,2.0,8,485000.0,2270,0,2270,2550,7887,7133,2,0,2004,0,98065
2.5,3,3,1.0,9,552000.0,1840,0,1840,2730,9900,9900,0,0,1978,0,98007
3.25,4,3,2.0,10,950000.0,3820,0,3820,2790,15293,7142,0,0,2003,0,98074
2.0,3,3,1.0,7,203700.0,1130,530,1660,1550,7958,7647,0,0,1983,0,98092
3.5,4,3,2.0,9,412000.0,2450,910,3360,2580,9767,8757,0,0,1990,0,98023
2.0,3,4,1.0,7,237500.0,1350,0,1350,1470,8960,8288,0,0,1986,0,98038
3.5,4,3,2.0,9,866800.0,2200,770,2970,1470,5000,4560,2,0,2001,0,98117
1.0,3,3,1.0,7,425000.0,860,140,1000,1000,5100,5100,0,0,1946,0,98115
2.0,3,3,1.0,7,200000.0,1190,0,1190,1540,6833,8000,0,0,1995,0,98092
1.75,3,3,1.0,7,280000.0,990,680,1670,1230,6034,6034,0,0,1957,0,98118
1.5,3,3,2.0,8,140000.0,1200,0,1200,1270,2002,1848,0,0,1966,0,98055
2.5,5,3,1.0,8,370000.0,1280,970,2250,2140,10400,9592,0,0,1973,0,98058
0.75,2,3,1.0,7,550000.0,930,110,1040,1700,4000,4800,0,0,1909,0,98119
2.5,2,5,2.0,10,1411600.0,2610,570,3180,3760,9400,9450,4,0,1985,0,98006
2.5,2,5,2.0,10,1505000.0,2610,570,3180,3760,9400,9450,4,0,1985,0,98006
1.5,4,4,1.0,7,510000.0,1020,1020,2040,1490,8800,8800,0,0,1961,0,98007
1.0,3,3,1.0,7,351000.0,1160,0,1160,1670,10518,9380,0,0,1960,0,98028
1.0,3,3,1.0,6,210000.0,880,0,880,1100,10800,8820,0,0,1942,0,98146
1.75,4,5,1.5,7,449999.0,1690,600,2290,2170,36900,12434,2,0,1938,0,98022
1.0,3,3,1.0,6,137000.0,950,0,950,1260,7620,7620,0,0,1954,0,98106
1.0,3,5,1.0,7,270000.0,1010,0,1010,2020,14510,44866,0,0,1974,0,98042
2.5,3,4,1.0,7,540000.0,1820,1280,3100,2430,100188,104979,0,0,1981,0,98038
3.0,5,3,1.0,8,565000.0,1590,970,2560,2500,12480,17299,0,0,2012,0,98155
1.5,4,3,2.5,8,940000.0,2430,0,2430,2020,3600,4800,0,0,1980,0,98112
1.0,2,4,1.0,6,385000.0,830,0,830,2030,26329,27338,3,1,1928,0,98070
3.0,3,3,1.0,8,400000.0,1450,640,2090,2090,7634,9600,0,0,2001,0,98019
2.0,3,3,1.0,7,365000.0,2030,0,2030,1760,8649,7200,0,0,1998,0,98056
1.0,2,3,2.0,7,353250.0,1060,0,1060,1360,1600,3360,0,0,1979,0,98144
1.5,2,3,1.0,7,455000.0,950,140,1090,1640,6750,6750,0,0,1942,0,98117
3.5,4,3,2.0,8,475000.0,2500,900,3400,1300,234352,39639,0,0,1991,0,98070
1.75,4,4,1.0,7,571500.0,960,960,1920,1920,7455,7455,0,0,1939,1,98125
1.0,2,3,1.0,6,441000.0,780,370,1150,1150,3000,5000,0,0,1915,0,98118
2.75,6,4,1.0,10,810000.0,2180,1790,3970,2490,9500,9775,0,0,1970,0,98005
2.25,3,3,2.0,8,550000.0,1880,0,1880,1880,11556,12000,0,0,1987,0,98074
1.0,2,3,1.0,8,736000.0,1100,400,1500,1980,4000,4000,0,0,1933,0,98109
1.75,3,3,1.0,7,375000.0,2190,0,2190,1700,17550,17550,0,0,1989,0,98014
2.5,3,3,2.0,8,717500.0,2530,0,2530,2140,9932,7950,0,0,1995,0,98052
1.75,2,3,1.0,8,581000.0,1430,500,1930,2840,11200,12408,2,0,1951,0,98177
2.0,3,4,2.0,7,629000.0,1510,0,1510,1990,4560,5000,0,0,1909,1,98116
4.25,3,3,2.0,13,3800000.0,4910,600,5510,3430,35000,45302,4,0,1997,0,98177
2.0,3,3,1.0,6,225000.0,1100,0,1100,1050,5200,5330,0,0,1969,1,98042
2.5,3,3,2.0,7,315000.0,1730,0,1730,1780,6368,6597,0,0,1993,0,98038
2.5,3,3,3.0,8,425000.0,1480,0,1480,1470,1386,1593,0,0,2005,0,98029
1.0,3,4,1.0,7,346500.0,1150,0,1150,1880,11802,6082,0,0,1932,1,98106
2.25,3,4,1.0,8,550000.0,1570,380,1950,2160,26500,12751,0,0,1965,0,98006
1.75,3,3,1.0,8,565000.0,1400,980,2380,2150,10450,9600,0,0,1977,0,98052
2.0,4,5,1.5,7,1001000.0,2040,1060,3100,1650,8000,4000,0,0,1939,0,98103
2.0,2,3,1.5,7,400000.0,1450,560,2010,1660,3797,4650,0,0,1922,1,98108
2.0,4,4,2.0,8,724950.0,2270,0,2270,1420,5760,5760,0,0,1909,0,98116
1.75,3,2,1.0,8,623000.0,2050,0,2050,3180,16313,10264,0,0,1973,0,98040
1.0,2,3,1.0,6,295000.0,650,0,650,1310,5400,4906,0,0,1950,0,98122
3.25,4,3,2.0,9,700000.0,2780,0,2780,1000,7875,7500,0,0,2006,0,98133
1.5,2,3,2.0,8,482000.0,1160,140,1300,1430,1229,1255,0,0,2000,0,98107
2.5,3,3,2.0,10,770000.0,2730,0,2730,2800,11380,10070,0,0,1995,0,98075
2.5,4,4,1.0,8,310000.0,1820,1320,3140,2700,22100,25500,0,0,1960,0,98023
2.25,4,5,2.0,8,720000.0,2410,0,2410,1910,8400,8056,0,0,1965,0,98008
1.0,3,4,1.5,6,355000.0,1180,0,1180,1270,5965,7710,0,0,1928,0,98125
2.5,4,3,2.0,9,512000.0,2600,0,2600,2470,4506,6041,0,0,2005,0,98056
1.5,2,3,3.0,7,303000.0,1400,0,1400,1430,1650,1650,0,0,1999,0,98125
2.5,5,4,1.0,7,299000.0,1110,1110,2220,1780,9360,7704,0,0,1968,0,98058
2.5,3,3,2.0,8,285000.0,1660,0,1660,2190,6263,6192,0,0,2003,0,98042
1.75,3,4,1.0,8,680000.0,1590,740,2330,2420,9652,9631,0,0,1968,0,98040
1.75,4,5,1.0,6,285000.0,720,720,1440,1820,6720,6784,0,0,1954,0,98166
2.25,4,4,1.0,9,707000.0,1690,1230,2920,2710,17023,10681,0,0,1977,0,98006
2.0,3,4,1.0,7,690000.0,980,780,1760,1760,6428,6004,0,0,1942,0,98199
2.25,4,3,2.0,10,872000.0,2860,0,2860,2670,40284,92782,0,0,1983,0,98072
1.75,4,3,1.0,8,290000.0,1360,730,2090,2040,12750,12300,0,0,1967,0,98166
1.75,4,4,1.0,7,425000.0,1110,800,1910,1590,16785,9900,0,0,1981,0,98028
2.75,3,4,1.0,9,925000.0,2040,1240,3280,3150,10558,9998,2,0,1979,0,98006
1.0,3,3,1.0,7,340500.0,1770,0,1770,2000,12458,8225,0,0,1957,0,98155
1.0,2,4,1.0,6,365000.0,920,0,920,1370,6600,5500,0,0,1910,0,98118
1.75,3,4,1.0,7,725000.0,1690,0,1690,1850,8489,8536,0,0,1959,0,98004
3.0,3,5,2.0,8,811000.0,1860,610,2470,2390,7410,7800,0,0,1977,0,98117
1.0,3,4,1.0,7,299000.0,1040,0,1040,1040,9514,9514,0,0,1969,0,98059
2.0,4,5,1.0,7,287500.0,1220,0,1220,1220,9147,8576,0,0,1953,0,98146
2.25,4,4,1.0,9,879950.0,1830,1670,3500,2960,13875,15000,4,0,1938,0,98146
1.0,2,3,1.0,6,135900.0,760,0,760,1220,3800,7410,0,0,1950,0,98178
2.25,4,3,1.0,9,1225000.0,1870,1200,3070,3070,16028,19822,3,0,1976,0,98040
1.75,4,5,1.0,7,522500.0,1300,800,2100,1840,6480,7500,0,0,1947,0,98177
1.5,4,5,1.0,7,399500.0,1660,0,1660,950,6617,7440,0,0,1947,0,98155
1.0,3,4,1.5,7,450000.0,1430,0,1430,1140,5960,3960,0,0,1917,0,98118
1.0,4,3,1.0,7,218000.0,1620,0,1620,2400,17500,17394,0,0,1962,0,98023
2.0,3,3,1.0,8,289999.0,1490,0,1490,2040,9285,6681,0,0,1995,0,98092
1.0,2,3,1.0,6,540000.0,1170,0,1170,1170,4750,2023,0,0,1903,0,98107
1.0,3,4,1.0,7,324950.0,1240,0,1240,1240,7500,9750,0,0,1976,0,98074
2.0,3,4,2.0,7,718500.0,1920,990,2910,1370,6600,5500,0,0,1900,1,98118
2.0,3,4,1.0,9,495000.0,2660,0,2660,2570,192099,43561,0,0,1964,0,98022
2.0,6,3,1.0,7,260000.0,2220,0,2220,1170,8797,5123,0,0,1977,0,98002
1.5,4,4,1.0,7,430000.0,1070,850,1920,1450,10000,10836,0,0,1954,0,98006
3.25,3,3,2.0,8,402500.0,2780,0,2780,1890,4002,4090,0,0,2009,0,98019
3.0,4,4,2.5,10,1415000.0,2510,600,3110,3250,4408,5669,3,0,1931,0,98105
2.25,3,4,1.0,7,275000.0,1450,370,1820,1860,9766,8236,0,0,1987,0,98031
2.25,3,3,2.0,7,250000.0,1765,0,1765,1765,7652,7719,0,0,1996,0,98003
2.75,3,4,1.0,7,665000.0,1320,480,1800,1890,9550,9902,0,0,1966,0,98006
2.5,3,3,1.0,8,425000.0,2650,0,2650,1940,144183,41210,0,0,1967,0,98042
1.0,2,4,1.5,7,760000.0,1310,100,1410,1740,3600,4200,0,0,1925,0,98103
2.5,3,3,2.0,7,447000.0,1650,0,1650,1560,3076,3064,0,0,2003,0,98053
1.0,3,4,1.0,7,205000.0,1180,0,1180,1180,8240,7840,0,0,1967,0,98003
1.5,3,4,1.0,6,191000.0,800,0,800,820,8850,8775,0,0,1959,0,98023
1.75,2,3,1.0,7,350000.0,1430,0,1430,1290,7921,8040,0,0,1983,0,98146
3.5,5,3,2.0,9,789888.0,2410,890,3300,2540,7860,9920,0,0,2001,0,98006
1.0,2,3,1.0,7,443000.0,980,240,1220,1990,10170,9064,0,0,1948,0,98125
3.5,4,3,2.0,9,695000.0,2660,870,3530,2810,7202,8100,0,0,2000,0,98177
2.0,4,4,1.5,7,560000.0,1380,0,1380,1440,4048,3956,0,0,1906,0,98103
1.75,3,4,1.0,7,550000.0,810,600,1410,1760,5000,5000,0,0,1923,0,98107
2.5,2,3,2.0,9,850000.0,3360,0,3360,2510,6750,6750,0,0,2004,0,98053
2.75,4,4,1.0,7,352750.0,1360,910,2270,2050,24237,8016,0,0,1977,0,98058
2.5,4,3,2.0,8,550000.0,2890,0,2890,2840,9045,10114,0,0,2001,0,98019
1.0,5,3,1.5,7,774900.0,1750,0,1750,1700,3861,4255,0,0,1903,0,98122
1.0,3,5,1.0,6,250000.0,1010,0,1010,1250,8711,8053,0,0,1944,0,98056
2.5,4,3,2.0,9,962800.0,3780,0,3780,3370,23623,10210,0,0,1997,0,98006
1.75,3,4,1.0,7,299500.0,1880,0,1880,2230,11700,35200,0,0,1968,0,98092
1.0,2,3,1.0,6,250000.0,800,0,800,1910,5220,5376,0,0,1943,0,98125
4.0,5,5,2.0,9,745000.0,3960,760,4720,2160,493534,219542,0,0,1975,0,98027
1.0,2,3,1.5,6,279475.0,1060,0,1060,1560,10600,21344,0,0,1968,0,98065
2.25,3,3,2.0,8,450000.0,2530,0,2530,2160,27227,30192,0,0,1987,0,98056
2.25,5,4,1.0,7,307700.0,1260,720,1980,1880,13132,11325,0,0,1962,0,98198
1.0,3,4,1.0,8,665000.0,1300,350,1650,1440,5102,5102,0,0,1953,0,98199
2.75,3,3,2.0,8,375000.0,1890,0,1890,2100,3930,4259,0,0,1999,0,98065
2.5,4,3,2.0,11,420000.0,3360,0,3360,3530,11637,11205,0,0,1990,0,98023
1.0,2,3,1.0,6,148000.0,630,0,630,970,4200,4200,0,0,1930,0,98106
1.5,3,3,2.0,8,707000.0,1980,0,1980,1980,4000,3600,0,0,1919,0,98109
1.0,3,4,1.0,7,399000.0,840,150,990,990,4250,4500,0,0,1924,0,98136
2.5,4,3,2.0,9,570000.0,3420,0,3420,3250,115434,111513,0,0,1989,0,98038
2.25,4,3,2.0,10,853000.0,3440,0,3440,3210,35025,35005,0,0,1988,0,98053
1.0,3,4,1.0,7,400000.0,1300,0,1300,2440,14138,12196,0,0,1943,0,98005
1.75,2,4,1.5,7,615000.0,2040,0,2040,2040,28593,35124,3,1,1919,1,98070
1.0,3,4,1.0,7,463000.0,1250,0,1250,1520,7700,7700,0,0,1955,0,98007
2.5,4,4,1.0,8,600000.0,1290,670,1960,2490,14242,10907,1,0,1958,0,98146
2.5,5,3,1.0,7,429000.0,1360,1360,2720,2020,8120,8120,0,0,1970,0,98108
4.25,4,3,2.0,8,980000.0,2360,890,3250,1800,11780,9000,0,0,1944,1,98004
3.75,6,3,2.0,8,359500.0,3190,0,3190,2680,4700,5640,0,0,2003,0,98042
2.5,4,3,2.0,9,715000.0,2570,0,2570,2760,7980,6866,0,0,1998,0,98074
1.75,3,4,1.0,7,240000.0,980,440,1420,1430,6984,7875,0,0,1980,0,98030
2.0,4,5,1.0,7,455000.0,1060,1060,2120,1290,9442,9600,0,0,1968,0,98011
2.5,3,3,1.0,7,610000.0,2080,0,2080,2080,167270,55321,0,0,2000,0,98038
2.75,3,3,2.0,9,675000.0,2740,0,2740,2210,5735,5026,0,0,2004,0,98052
1.75,3,3,1.0,7,283500.0,1250,0,1250,1320,5375,6258,0,0,1985,0,98198
1.0,2,3,1.5,7,235000.0,1260,890,2150,1590,4500,5010,0,0,1917,0,98118
2.5,4,3,1.0,9,827000.0,1870,1360,3230,2670,12100,10200,0,0,1977,0,98006
1.0,2,3,1.0,7,353000.0,860,0,860,1554,8511,8499,0,0,1949,0,98125
2.5,4,4,2.0,9,747500.0,2810,0,2810,2990,11902,10754,0,0,1993,0,98059
1.0,2,3,1.0,6,341000.0,1040,0,1040,1740,4000,4000,0,0,1914,0,98144
1.0,3,2,1.0,5,182000.0,1160,0,1160,1340,18055,10324,0,0,1950,0,98168
2.0,3,3,2.0,6,250000.0,1470,0,1470,1360,2781,3008,0,0,2003,0,98038
3.5,4,3,2.0,8,655000.0,1670,680,2350,2250,13402,9474,3,0,1994,0,98033
2.25,3,4,1.0,8,405000.0,1660,0,1660,2510,8307,7800,0,0,1961,0,98133
1.75,4,3,1.0,7,390000.0,1100,920,2020,1670,9750,9600,0,0,1975,0,98074
1.0,2,3,1.0,7,275400.0,890,0,890,1130,8180,8180,0,0,1947,0,98155
2.25,3,3,2.0,8,791000.0,1810,620,2430,2040,5500,5500,0,0,1989,0,98033
1.75,3,3,1.0,7,424500.0,1460,0,1460,1720,7700,7280,0,0,1979,0,98052
1.0,3,4,1.0,7,430000.0,980,0,980,1180,7200,6572,0,0,1950,0,98116
2.5,4,4,2.0,9,865000.0,2580,0,2580,4220,10631,10631,2,0,1992,0,98033
2.0,2,3,1.0,7,163000.0,1250,0,1250,1250,7543,7506,0,0,1962,0,98198
2.75,4,5,1.0,8,920000.0,1570,1570,3140,2430,9085,9350,2,0,1961,0,98006
3.25,5,3,2.0,9,1028950.0,1870,810,2680,3440,3011,5165,0,0,1910,1,98122
1.75,3,4,1.0,7,325000.0,1290,520,1810,1550,8048,9081,0,0,1983,0,98055
2.5,5,3,2.0,7,315000.0,2090,0,2090,2070,4698,4698,0,0,1998,0,98038
1.0,4,3,1.0,6,227000.0,1120,0,1120,1120,8763,8636,0,0,1971,0,98146
1.75,4,3,1.5,6,179000.0,1410,380,1790,1790,7175,8417,0,0,1900,0,98168
1.0,2,3,1.0,7,276000.0,820,50,870,1500,2676,1719,0,0,2004,0,98144
1.5,4,4,1.5,6,335000.0,1840,1320,3160,1540,19745,8611,0,0,1968,0,98010
2.0,3,3,1.0,7,430000.0,1600,750,2350,2160,12480,12000,0,0,1981,0,98028
2.5,3,3,2.0,7,266490.0,1810,0,1810,1880,4113,4465,0,0,2004,0,98042
2.75,4,3,1.0,8,655000.0,1580,1580,3160,2050,8197,8197,0,0,1962,0,98115
2.0,3,3,1.0,7,635500.0,1000,660,1660,1700,3600,4356,0,0,1939,1,98103
2.5,5,3,1.0,7,235000.0,1300,1200,2500,2120,9583,19352,0,0,1979,0,98198
2.5,3,4,2.0,9,885000.0,2880,0,2880,2840,11443,12530,0,0,1986,0,98006
1.0,3,4,1.0,7,352500.0,1470,0,1470,1470,8400,8400,0,0,1953,0,98133
2.5,3,3,2.0,8,450000.0,1460,0,1460,1910,7573,7668,0,0,1983,0,98007
6.0,5,3,2.0,12,3635000.0,5490,0,5490,2910,19897,17600,0,0,2005,0,98039
2.25,3,3,1.0,9,1050000.0,1330,1150,2480,2500,15022,8178,4,0,1967,1,98136
2.25,2,3,3.0,8,476000.0,1140,0,1140,1140,1332,1267,0,0,1999,0,98103
2.5,3,3,2.0,8,375000.0,1830,0,1830,1940,13042,6996,0,0,1990,0,98038
3.5,4,3,2.0,8,600600.0,3110,0,3110,2910,6829,7425,0,0,2014,0,98148
1.75,4,4,1.0,8,567000.0,1430,1200,2630,2240,11213,15186,2,0,1948,0,98177
1.75,4,3,1.0,8,650000.0,1470,920,2390,2110,12000,12000,0,0,1979,0,98052
2.0,5,4,1.0,5,190000.0,1750,0,1750,1560,10284,9010,0,0,1943,0,98056
3.5,4,4,1.0,10,858000.0,2580,1790,4370,3260,422967,422967,2,0,1978,0,98022
1.75,1,3,1.0,7,435500.0,770,250,1020,1230,4512,5029,0,0,1937,0,98115
2.0,3,3,1.0,8,685000.0,1770,730,2500,1770,6733,6343,0,0,1979,0,98107
2.0,3,4,2.0,7,252000.0,1540,0,1540,1500,7210,7210,0,0,1984,0,98023
2.25,4,4,2.0,8,512500.0,2200,0,2200,2400,6900,6900,0,0,1975,0,98028
2.5,3,3,2.0,8,423800.0,1940,0,1940,1940,7415,8425,0,0,1965,0,98006
2.25,3,4,2.0,8,460000.0,1453,0,1453,1860,2225,2526,0,0,1986,0,98006
2.75,3,3,2.0,8,434000.0,1830,0,1830,2030,3200,3331,0,0,1991,0,98034
1.0,3,3,1.0,6,244000.0,1000,1000,2000,1760,15900,10500,0,0,1948,0,98178
1.0,3,3,1.5,7,348125.0,1400,0,1400,1590,8451,8433,0,0,1953,0,98133
3.25,4,4,2.0,8,585000.0,2400,0,2400,2280,29252,45000,0,0,1982,0,98072
1.0,3,4,1.0,6,230000.0,1390,0,1390,1420,16000,10000,0,0,1960,0,98001
2.0,3,4,1.0,8,450000.0,1680,0,1680,1760,11250,12160,0,0,1967,0,98045
2.0,5,4,1.0,7,393000.0,910,910,1820,1180,5054,5628,0,0,1970,0,98108
1.0,2,4,1.0,7,517000.0,1140,0,1140,1660,3750,4000,0,0,1925,0,98103
1.0,3,3,1.0,7,400000.0,1060,0,1060,1920,12690,10200,0,0,1969,0,98033
1.75,2,3,2.0,10,890000.0,3050,0,3050,3050,50965,40107,0,0,1991,0,98053
1.0,3,4,1.0,6,205950.0,970,0,970,1210,11963,11963,0,0,1970,0,98198
1.0,3,3,1.5,6,209000.0,1320,0,1320,1270,3954,5184,0,0,1912,1,98022
1.75,4,4,1.0,6,430000.0,1110,780,1890,1560,6000,6356,0,0,1947,0,98125
1.75,4,4,1.5,6,534000.0,1260,780,2040,1940,2750,3750,0,0,1926,0,98105
3.0,4,5,1.5,7,735000.0,1650,720,2370,2140,3672,4182,0,0,1916,0,98115
2.25,3,3,2.0,11,873000.0,2720,0,2720,3170,54450,60548,0,0,1997,0,98027
2.25,4,3,1.0,8,475000.0,1390,580,1970,1970,7532,8248,0,0,1983,0,98052
1.75,3,4,1.0,7,325000.0,1090,1090,2180,2130,10230,7200,0,0,1961,0,98118
2.25,3,3,2.0,9,500000.0,2990,0,2990,2840,216057,215622,0,0,1994,0,98019
2.75,4,4,1.0,7,279000.0,1330,850,2180,1500,8475,7140,0,0,1987,0,98031
2.0,3,3,1.0,8,350000.0,1440,0,1440,1980,5469,6198,0,0,1988,0,98029
2.25,4,3,2.0,9,660000.0,3180,0,3180,2910,13653,12350,0,0,1978,0,98074
1.5,2,4,1.0,7,324950.0,1643,0,1643,2270,14616,9940,1,0,1954,0,98198
2.0,4,3,1.0,7,500000.0,1530,0,1530,1480,7816,7816,0,0,1955,0,98133
1.0,2,3,1.0,6,187300.0,850,460,1310,1270,7697,6410,0,0,1950,0,98146
3.5,5,3,2.5,9,345600.0,2800,0,2800,1780,5120,5120,0,0,1903,1,98122
1.5,3,3,1.0,7,400000.0,1510,0,1510,2180,7642,8357,0,0,1959,0,98008
3.0,5,3,2.0,10,935000.0,2700,0,2700,1610,5001,5191,0,0,2009,0,98115
1.75,4,5,1.0,7,374000.0,1140,1080,2220,1670,15600,4800,0,0,1963,0,98056
1.75,3,3,2.0,7,328000.0,1440,0,1440,2080,45302,49658,0,0,1977,0,98019
2.0,3,5,1.0,7,257500.0,1300,0,1300,2210,9334,9636,0,0,1981,0,98178
2.5,4,5,2.0,8,1003000.0,1630,600,2230,2410,3600,4800,0,0,1906,0,98112
1.75,2,4,1.0,8,216500.0,1390,0,1390,1390,4482,4680,0,0,1980,0,98198
2.25,3,5,2.0,10,1185000.0,2760,0,2760,3030,40946,42253,0,0,1978,0,98005
2.5,4,3,2.0,9,360000.0,3200,0,3200,3030,7282,7290,0,0,2007,0,98188
0.75,3,4,1.0,7,699999.0,1240,0,1240,1460,4000,4000,0,0,1968,0,98112
2.5,3,4,2.0,8,535000.0,1960,0,1960,2020,47044,29004,0,0,1978,0,98077
2.0,3,3,1.0,7,464950.0,2190,0,2190,1640,19800,9719,0,0,1994,0,98146
2.5,4,3,2.0,10,925000.0,3540,0,3540,4130,18168,11180,0,0,1996,0,98006
3.25,3,3,2.0,9,930000.0,1840,800,2640,1990,4080,4080,0,0,1912,1,98105
2.0,3,3,1.5,8,727500.0,1940,720,2660,2270,5000,5000,3,0,1910,0,98116
1.75,4,3,1.0,7,325000.0,1670,0,1670,1620,9500,9500,0,0,1976,0,98125
3.25,3,3,2.0,8,695000.0,2080,1000,3080,2100,12100,6581,0,0,1984,0,98117
2.75,4,3,1.0,8,585000.0,1560,1330,2890,1900,6825,10120,0,0,1973,0,98034
2.25,3,3,1.0,7,319000.0,1200,600,1800,1700,9597,13502,2,0,1963,0,98188
2.5,6,4,1.5,7,265000.0,1790,210,2000,1710,7650,7650,0,0,1960,0,98032
1.75,5,4,1.5,7,359000.0,1940,0,1940,2300,6654,9500,0,0,1953,0,98166
1.75,5,4,1.5,7,390000.0,1940,0,1940,2300,6654,9500,0,0,1953,0,98166
1.0,3,5,1.0,7,374500.0,960,0,960,1670,9531,9250,0,0,1969,0,98072
1.5,2,4,2.0,8,661000.0,1750,0,1750,2220,46173,42224,0,0,1964,0,98072
2.5,3,3,2.0,8,900000.0,1620,700,2320,2160,5000,5000,0,0,1907,1,98112
2.5,5,3,1.0,8,600000.0,1540,840,2380,2270,8204,8204,0,0,1957,0,98115
4.25,5,4,2.0,11,2000000.0,3940,2550,6490,3290,10862,14080,3,0,1991,0,98040
1.75,4,5,1.5,7,512500.0,1620,0,1620,1450,4240,4240,0,0,1916,0,98144
1.75,3,4,1.0,8,229500.0,1770,0,1770,1690,33224,22069,0,0,1968,0,98092
2.5,3,3,2.0,8,589000.0,2320,0,2320,2500,5663,4500,0,0,2003,0,98027
2.5,3,3,3.0,8,539950.0,1330,0,1330,1310,2183,5000,0,0,2014,0,98117
2.5,4,3,2.0,9,640000.0,3420,0,3420,2110,21344,21344,0,0,2002,0,98166
1.0,3,3,1.0,7,218250.0,970,300,1270,1290,7344,7300,0,0,1967,0,98023
3.5,4,3,2.0,8,675000.0,1880,670,2550,2090,3600,6000,2,0,1997,0,98177
2.0,5,3,2.0,7,338000.0,1860,0,1860,1390,9000,9752,0,0,1980,0,98045
1.0,3,3,1.0,7,231750.0,1020,0,1020,1470,7615,9515,0,0,1981,0,98058
1.0,1,3,1.0,6,199900.0,720,0,720,1140,7140,7577,0,0,1930,0,98146
3.5,4,3,2.0,11,1059000.0,4460,0,4460,4540,16271,17122,2,0,2001,0,98075
2.75,4,5,1.0,7,263000.0,1250,580,1830,1730,7315,7208,0,0,1979,0,98023
1.5,3,4,1.0,7,279950.0,1160,360,1520,1460,7200,7200,0,0,1990,0,98198
1.5,3,4,1.5,7,395000.0,1080,0,1080,1400,2940,4930,0,0,1920,0,98115
2.0,3,3,1.0,7,252500.0,1900,0,1900,1900,8002,6086,0,0,1991,0,98023
3.75,4,3,2.0,11,1150000.0,5300,0,5300,3730,37034,37034,0,0,1989,0,98077
1.0,3,3,1.0,7,205000.0,1370,0,1370,1770,10708,14482,0,0,1969,0,98001
2.5,5,4,1.0,8,654000.0,1640,1320,2960,1890,8968,9077,0,0,1965,0,98008
1.0,3,2,1.0,6,200000.0,960,0,960,1520,213008,57499,0,0,1933,0,98024
2.5,3,3,2.0,8,700000.0,2190,0,2190,2090,7982,8888,0,0,2004,0,98033
3.25,4,4,2.0,11,2720000.0,3990,0,3990,3450,18115,16087,0,0,1989,0,98039
1.75,2,5,1.0,7,306000.0,800,400,1200,1310,2622,1926,0,0,1956,0,98125
2.5,3,3,2.0,7,270000.0,1780,0,1780,2010,5015,5250,0,0,2010,0,98042
2.25,3,4,2.0,9,340000.0,2630,0,2630,2470,9916,10810,0,0,1988,0,98092
2.5,4,4,1.0,7,450000.0,2300,0,2300,1460,19250,19250,0,0,1955,0,98045
2.75,4,5,1.0,7,580000.0,1810,1400,3210,1840,6825,8000,0,0,1975,0,98034
1.75,4,3,1.0,7,435000.0,1290,1000,2290,1820,4400,4000,3,0,1959,0,98126
2.5,4,3,2.0,9,690000.0,2780,0,2780,3000,4688,6029,0,0,2003,0,98059
2.5,4,3,2.0,8,720000.0,2110,540,2650,2000,11520,7680,0,0,1988,0,98033
2.25,3,3,1.0,8,403000.0,1390,450,1840,2210,13020,13020,0,0,1980,0,98052
2.75,3,5,1.0,7,440000.0,1030,530,1560,1870,7392,7520,0,0,1972,0,98011
1.0,3,5,1.0,7,178500.0,1200,0,1200,1200,8470,7952,0,0,1961,0,98032
2.5,4,3,1.0,7,270000.0,1900,0,1900,1420,8282,8350,0,0,1968,1,98022
1.0,2,3,1.0,6,129888.0,710,0,710,1070,9900,9900,0,0,1943,0,98166
1.75,3,3,1.0,7,260000.0,1360,0,1360,1610,15210,7800,0,0,1987,0,98038
2.5,5,4,2.0,8,339950.0,2990,0,2990,2150,7292,8190,0,0,1990,0,98042
1.0,3,3,2.0,6,250000.0,1640,0,1640,1620,26127,25788,0,0,1975,0,98019
3.5,3,3,1.0,10,680000.0,2050,1600,3650,2550,103672,16140,0,0,2011,0,98031
3.0,10,4,2.0,7,660000.0,1860,1060,2920,1810,3745,3745,0,0,1913,0,98105
3.5,3,3,2.0,11,1225000.0,3680,0,3680,3710,11491,10030,2,0,1999,0,98007
2.0,3,5,1.0,8,550000.0,1830,0,1830,1770,9152,9220,0,0,1959,0,98006
2.75,5,3,2.0,8,675000.0,2570,0,2570,2580,12906,12927,0,0,1987,0,98075
3.25,3,3,2.0,10,981000.0,1900,830,2730,2730,9588,12736,1,0,1984,0,98052
1.0,3,4,1.5,6,168000.0,1150,0,1150,1170,8000,9600,0,0,1913,1,98001
3.0,4,3,2.0,11,1000000.0,4260,0,4260,3490,18687,16772,0,0,1996,0,98075
1.0,3,3,1.0,7,320000.0,1260,0,1260,1530,9600,9790,0,0,1970,1,98045
