bathrooms,bedrooms,condition,floors,grade,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated,yr_renovated_bool,zipcode,price,zipcode_price
1.5,5,4,2.0,8,2340,200,2540,2460,6660,9000,3,0,1954,0,0,98136,1120000.0,2
2.5,3,3,1.0,8,1160,900,2060,1990,8778,7560,0,0,1953,2010,1,98136,731100.0,2
1.0,2,3,1.0,6,760,0,760,2110,6035,6046,0,0,1920,0,0,98136,447000.0,2
1.0,4,3,1.0,7,1120,0,1120,1480,3844,3844,0,0,1972,0,0,98133,329000.0,2
1.0,3,4,1.0,7,1160,0,1160,1620,7202,8598,0,0,1957,0,0,98133,324000.0,2
1.5,3,3,1.0,7,1080,470,1550,940,4980,4980,0,0,1978,0,0,98133,359000.0,2
0.75,3,3,1.0,7,1240,0,1240,1210,7200,7200,0,0,1947,0,0,98133,352000.0,2
2.0,3,4,2.0,7,2040,0,2040,1710,6880,7597,0,0,1954,0,0,98133,435000.0,2
1.0,3,4,1.0,8,1500,0,1500,1440,9416,7200,0,0,1952,0,0,98133,475500.0,2
1.75,4,5,1.0,7,1100,750,1850,2260,7730,8581,0,0,1956,0,0,98133,270000.0,2
1.75,2,4,1.0,7,960,0,960,1000,6200,6000,0,0,1946,0,0,98136,400000.0,2
1.0,2,3,1.0,6,870,0,870,1500,6552,6678,0,0,1947,0,0,98133,240000.0,2
1.0,2,3,1.0,6,720,0,720,1390,7500,5000,2,0,1925,0,0,98136,447000.0,2
1.0,3,4,1.0,7,1390,0,1390,1230,6160,6160,0,0,1949,0,0,98133,396000.0,2
2.5,3,3,1.0,8,1460,430,1890,2040,11036,7524,0,0,1973,0,0,98133,441000.0,2
1.0,2,5,1.0,6,1020,0,1020,1660,4200,4200,0,0,1923,0,0,98136,393000.0,2
1.0,1,4,1.0,6,1050,0,1050,1420,7583,7560,0,0,1947,0,0,98133,210000.0,2
2.0,3,3,2.0,9,1430,460,1890,1780,1599,1562,0,0,2012,0,0,98136,458500.0,2
2.25,3,3,1.0,8,1350,430,1780,1860,9672,10080,0,0,1960,0,0,98133,395000.0,2
1.0,3,3,1.0,7,1040,0,1040,1770,6250,6250,0,0,1942,0,0,98136,400000.0,2
2.5,5,4,1.0,7,1200,980,2180,1840,7875,5105,0,0,1955,0,0,98133,425000.0,2
1.0,3,4,1.0,7,910,500,1410,1130,5060,5693,0,0,1956,0,0,98133,410000.0,2
1.0,3,4,1.0,7,1130,680,1810,1810,7200,8100,0,0,1954,0,0,98133,431000.0,2
1.0,3,3,1.0,6,860,0,860,1170,6635,8000,0,0,1952,0,0,98133,215000.0,2
1.0,2,3,1.0,7,1190,310,1500,1420,6685,6561,0,0,1926,0,0,98133,570000.0,2
1.0,2,3,1.0,6,770,0,770,1550,9497,7532,0,0,1950,0,0,98133,257000.0,2
1.0,3,4,1.0,7,1030,0,1030,1340,8164,8164,0,0,1950,0,0,98133,332500.0,2
1.75,4,4,1.0,7,1150,500,1650,1390,7775,7200,0,0,1950,0,0,98133,475000.0,2
1.0,2,3,1.0,7,1230,0,1230,1270,7560,7560,0,0,1961,0,0,98133,343000.0,2
1.75,3,5,1.0,7,1320,0,1320,1210,6205,6205,0,0,1948,0,0,98133,313000.0,2
1.75,4,4,2.0,7,1590,0,1590,1610,10523,8568,0,0,1922,0,0,98133,372500.0,2
1.75,3,4,1.0,8,1260,900,2160,2090,5760,5760,0,0,1954,0,0,98136,670000.0,2
1.75,4,5,1.5,8,1570,0,1570,1570,3250,5720,0,0,1928,0,0,98136,535000.0,2
1.75,3,5,1.0,7,1430,0,1430,1630,9750,9282,0,0,1962,0,0,98133,429950.0,2
1.75,5,3,1.0,7,1290,900,2190,1790,7500,8820,0,0,1979,0,0,98133,439950.0,2
1.0,3,4,1.0,6,700,700,1400,1470,4800,6000,0,0,1917,0,0,98136,435000.0,2
1.5,2,4,1.0,7,1160,0,1160,1500,8060,8060,0,0,1950,0,0,98136,365000.0,2
3.5,4,3,2.0,8,2770,0,2770,1760,10505,10505,0,0,1940,2015,1,98133,285000.0,2
1.5,2,3,2.0,7,840,140,980,1100,1296,1228,0,0,2001,0,0,98133,260000.0,2
3.5,4,3,2.0,8,2640,0,2640,1700,5900,5900,2,0,1937,1998,1,98136,850000.0,2
1.0,4,4,1.5,7,1410,0,1410,1330,7693,8395,0,0,1953,0,0,98133,355000.0,2
1.75,4,4,1.0,7,1320,1200,2520,1660,11017,8775,0,0,1956,0,0,98133,425000.0,2
1.75,4,4,1.0,7,860,760,1620,1400,4980,4980,0,0,1947,0,0,98133,385000.0,2
1.0,5,4,1.5,7,1450,500,1950,1950,6250,6250,0,0,1917,0,0,98136,438000.0,2
1.0,3,4,1.0,7,1130,0,1130,1570,8159,8162,0,0,1954,0,0,98133,411500.0,2
1.0,3,4,1.0,7,1020,0,1020,1170,10200,8188,0,0,1954,0,0,98133,335000.0,2
1.0,2,4,1.0,6,790,0,790,1470,8424,8424,0,0,1953,0,0,98133,268500.0,2
1.5,2,3,2.0,7,880,0,880,880,1498,5060,0,0,1999,0,0,98133,248500.0,2
1.5,2,3,2.0,7,830,0,830,1120,1333,4822,0,0,2005,0,0,98136,301500.0,2
2.0,3,3,2.0,7,2000,0,2000,1840,7000,7000,0,0,1916,1986,1,98136,561000.0,2
1.75,4,3,1.0,8,1320,380,1700,2000,10230,8006,0,0,1959,0,0,98133,429950.0,2
2.25,3,3,3.0,8,1590,0,1590,1640,926,1321,0,0,2014,0,0,98136,489950.0,2
1.0,4,3,1.0,7,1090,670,1760,1180,7216,3844,0,0,1947,0,0,98133,429950.0,2
2.0,6,4,1.0,7,1170,730,1900,2090,8057,8626,0,0,1959,0,0,98133,375000.0,2
1.0,2,3,1.0,7,860,0,860,1780,8250,11200,0,0,1940,0,0,98133,345000.0,2
1.75,4,5,1.0,7,1020,1020,2040,1440,6000,6000,0,0,1943,0,0,98136,500000.0,2
2.5,2,3,2.0,7,809,0,809,1260,940,4240,0,0,2003,0,0,98136,219000.0,2
3.25,3,3,3.0,7,1380,0,1380,1380,1225,1704,0,0,2000,0,0,98133,322000.0,2
2.75,4,4,1.0,9,1950,1570,3520,2450,19200,7000,4,1,1951,0,0,98136,1662000.0,2
1.75,5,5,1.5,7,2060,300,2360,1950,8642,8491,0,0,1926,0,0,98133,302000.0,2
1.75,3,3,1.0,7,1470,570,2040,1900,8173,8172,0,0,1958,0,0,98133,355000.0,2
2.25,3,3,3.0,8,1670,0,1670,1640,1596,1310,0,0,2014,0,0,98136,539950.0,2
1.0,2,3,1.0,7,1120,0,1120,1880,12625,6828,3,0,1940,0,0,98136,360000.0,2
2.0,4,4,1.0,8,1370,690,2060,2060,6000,6600,1,0,1954,0,0,98136,705000.0,2
2.25,2,3,2.0,8,1050,300,1350,1250,1493,1202,0,0,2007,0,0,98136,395000.0,2
1.75,2,3,1.0,7,1400,920,2320,1420,6250,6250,0,0,1948,0,0,98136,400950.0,2
3.0,4,4,1.0,7,1160,820,1980,1910,7931,7931,0,0,1983,0,0,98133,395000.0,2
1.75,2,3,2.0,7,765,265,1030,1030,1106,1066,0,0,2006,0,0,98136,345000.0,2
3.0,4,5,1.5,7,1490,0,1490,1990,6766,6526,1,0,1915,0,0,98136,570000.0,2
2.5,4,3,2.0,8,2250,400,2650,2110,7200,7269,0,0,1979,0,0,98133,559950.0,2
1.0,3,3,1.0,7,960,0,960,1020,3844,3844,0,0,1972,0,0,98133,345000.0,2
1.0,2,4,1.0,6,1010,0,1010,1610,6000,7313,0,0,1944,0,0,98133,302000.0,2
2.25,4,3,1.0,8,1400,640,2040,1890,9565,8580,0,0,1959,0,0,98133,450000.0,2
1.0,4,3,1.5,7,1200,0,1200,1810,6600,6600,2,0,1908,0,0,98136,436000.0,2
1.0,3,4,1.0,7,1070,0,1070,1380,4505,4505,2,0,1919,0,0,98136,640500.0,2
1.0,2,4,1.5,6,1320,0,1320,1320,1824,4000,0,0,1909,0,0,98144,395000.0,3
1.5,2,3,2.0,9,1080,540,1620,1660,1444,1642,0,0,2007,0,0,98144,525000.0,3
1.75,3,3,1.5,8,2070,0,2070,2630,5000,5000,0,0,1920,0,0,98144,880000.0,3
1.0,4,3,1.0,6,990,460,1450,1440,6250,4000,0,0,1964,0,0,98146,277000.0,3
1.0,4,3,1.5,7,1310,0,1310,1630,6000,6000,0,0,1940,0,0,98144,370000.0,3
3.5,4,3,2.0,10,2160,1030,3190,2390,5040,4800,3,0,2003,0,0,98144,1340000.0,3
1.0,2,3,1.0,6,1040,0,1040,1740,4000,4000,0,0,1914,0,0,98144,341000.0,3
1.0,2,3,2.0,7,1060,0,1060,1360,1600,3360,0,0,1979,0,0,98144,353250.0,3
2.75,3,3,1.5,9,1940,790,2730,2630,38869,28188,4,1,1963,2001,1,98146,1338750.0,3
2.5,2,3,2.0,7,1050,0,1050,1120,1609,1693,0,0,2005,0,0,98144,325000.0,3
1.0,2,3,1.0,6,760,0,760,1750,3001,5000,0,0,1913,0,0,98144,300000.0,3
2.75,6,3,2.0,7,2520,0,2520,2790,54160,26809,4,1,1954,0,0,98146,975000.0,3
2.0,3,5,1.5,8,1430,560,1990,1780,3000,5000,2,0,1927,0,0,98144,619000.0,3
1.0,3,3,1.0,6,1790,0,1790,830,6120,6120,0,0,1937,1964,1,98146,302100.0,3
2.5,3,3,1.0,7,1080,600,1680,1390,11312,10700,0,0,1959,0,0,98146,330000.0,3
1.0,3,3,1.0,6,840,0,840,1260,4495,7434,0,0,1921,0,0,98146,151100.0,3
1.5,2,3,2.0,7,850,100,950,950,676,1280,0,0,2003,0,0,98144,304000.0,3
1.0,3,3,1.5,7,1580,0,1580,1200,8308,8308,0,0,1948,0,0,98146,340000.0,3
0.75,1,2,1.0,4,480,0,480,1550,9750,9924,0,0,1948,0,0,98146,145000.0,3
1.0,3,3,1.0,6,670,100,770,920,6552,7200,0,0,1942,0,0,98146,307000.0,3
2.5,3,3,2.0,8,1060,490,1550,1550,930,1301,0,0,2006,0,0,98144,445000.0,3
3.0,4,3,1.5,8,1970,1030,3000,1900,4000,4000,3,0,1913,2014,1,98144,688000.0,3
2.25,3,3,2.0,8,1790,1100,2890,2110,21480,8107,4,0,1941,1989,1,98146,1072500.0,3
2.25,3,3,1.0,7,900,430,1330,1380,7200,9570,0,0,1974,0,0,98146,295000.0,3
1.75,3,3,3.0,8,1530,0,1530,1580,825,1915,0,0,2015,0,0,98144,500000.0,3
2.0,5,3,1.5,9,3530,0,3530,4100,9385,9203,0,0,1925,0,0,98144,930000.0,3
1.0,2,4,1.0,5,810,0,810,1040,8382,8382,0,0,1942,0,0,98146,125000.0,3
1.0,3,3,1.0,6,1040,600,1640,1600,8100,8100,0,0,1939,0,0,98146,190000.0,3
1.5,3,3,1.0,7,1180,0,1180,1460,9048,8942,0,0,1960,0,0,98148,193000.0,3
2.5,2,3,3.0,10,2000,350,2350,1950,2390,2390,2,0,2007,0,0,98144,1050000.0,3
4.25,4,4,2.5,12,5610,800,6410,2270,43838,6630,2,0,1906,0,0,98144,2725000.0,3
1.0,5,3,1.5,6,1090,500,1590,1370,6700,8040,0,0,1942,0,0,98146,185000.0,3
2.5,5,4,2.0,10,2340,0,2340,2350,6000,6000,0,0,1922,0,0,98144,1085000.0,3
1.0,2,4,1.0,7,1100,0,1100,1240,3598,3598,0,0,1926,0,0,98144,403000.0,3
1.75,4,3,1.0,7,1130,450,1580,830,5340,980,0,0,1947,0,0,98144,400000.0,3
1.0,3,3,1.0,6,1070,0,1070,1050,8179,8177,0,0,1949,0,0,98146,210000.0,3
1.0,2,3,1.0,6,930,0,930,1520,10505,8881,0,0,1930,0,0,98148,235000.0,3
1.0,2,3,1.0,6,950,0,950,1480,4000,4000,0,0,1910,0,0,98144,320000.0,3
1.75,2,4,1.0,6,1130,310,1440,1250,11210,9381,0,0,1935,0,0,98146,282500.0,3
2.5,4,3,2.0,8,2130,0,2130,1830,4028,7817,0,0,2014,0,0,98146,392000.0,3
2.25,3,3,1.0,7,1610,0,1610,1720,10454,9583,0,0,1977,0,0,98148,280000.0,3
2.25,4,4,1.5,7,1510,1010,2520,1460,4200,4200,0,0,1909,0,0,98144,415000.0,3
1.0,3,3,1.0,6,810,0,810,1520,4600,4800,0,0,1918,0,0,98144,385000.0,3
2.0,4,5,1.5,7,2000,0,2000,2200,5000,5000,0,0,1925,0,0,98144,630000.0,3
1.0,4,3,1.0,6,910,400,1310,1310,8640,8640,0,0,1948,0,0,98146,154200.0,3
2.25,2,3,2.0,7,1280,0,1280,1250,2574,3960,0,0,1992,0,0,98144,364000.0,3
2.25,3,3,1.0,8,1520,400,1920,2170,7738,8452,0,0,1965,0,0,98148,250000.0,3
3.5,3,3,2.0,8,2670,680,3350,2030,5025,5117,2,0,2014,0,0,98144,557500.0,3
2.0,4,5,1.0,7,1220,0,1220,1220,9147,8576,0,0,1953,0,0,98146,287500.0,3
1.0,2,4,1.0,6,810,200,1010,1580,3916,3888,2,0,1918,0,0,98144,400000.0,3
1.75,3,3,1.0,7,1240,900,2140,1640,13260,13260,0,0,1948,0,0,98146,340000.0,3
1.0,2,3,2.0,7,900,0,900,900,2728,2728,0,0,1998,0,0,98144,290000.0,3
2.5,4,3,2.0,7,1630,0,1630,1920,5361,5046,0,0,1999,0,0,98144,327000.0,3
1.5,2,3,2.0,7,1050,190,1240,1250,1331,1431,0,0,2007,0,0,98144,379900.0,3
2.75,4,3,1.0,8,1440,1200,2640,2610,8400,6000,2,0,1947,0,0,98144,610000.0,3
1.5,3,5,1.5,7,1220,0,1220,1320,4080,4080,0,0,1914,0,0,98144,670000.0,3
1.5,4,5,1.5,7,1790,0,1790,1710,4080,4080,0,0,1928,0,0,98144,704300.0,3
1.0,3,3,1.0,6,990,150,1140,1300,8775,8775,0,0,1942,0,0,98146,197200.0,3
2.0,3,4,2.0,7,2168,0,2168,2168,12616,9750,1,0,1950,0,0,98146,625000.0,3
1.0,2,4,1.0,7,1160,680,1840,1750,4322,4322,0,0,1914,0,0,98144,513000.0,3
1.75,3,3,1.0,8,1560,1140,2700,3010,5040,5000,2,0,1947,0,0,98144,665000.0,3
1.75,3,3,1.0,7,1250,0,1250,1300,8100,8175,0,0,1951,2004,1,98146,330000.0,3
1.5,2,3,2.0,7,800,0,800,1320,2142,2742,0,0,2006,0,0,98144,305000.0,3
1.0,3,3,1.5,7,1090,120,1210,1210,4000,4000,0,0,1928,0,0,98144,450000.0,3
1.0,3,3,1.5,6,1190,0,1190,1680,3600,3600,0,0,1904,0,0,98144,350000.0,3
2.25,4,4,1.5,7,1520,750,2270,1770,9464,9464,0,0,1940,0,0,98146,479000.0,3
1.0,2,3,1.0,6,1030,0,1030,1480,8786,8121,0,0,1956,0,0,98146,250000.0,3
2.5,4,3,1.5,7,1530,0,1530,1340,2248,3700,0,0,1914,0,0,98144,350000.0,3
3.5,3,3,2.0,8,1970,650,2620,1960,10137,7680,0,0,1992,0,0,98146,538000.0,3
2.5,4,4,1.0,8,1380,1370,2750,2460,13950,13950,3,0,1948,0,0,98146,725000.0,3
1.0,3,3,1.0,7,1030,0,1030,1030,4700,4700,0,0,1952,0,0,98146,365000.0,3
1.5,2,4,1.5,6,1300,0,1300,1480,4000,4000,0,0,1900,0,0,98144,431000.0,3
1.0,2,4,1.0,7,1700,320,2020,2020,7200,7200,3,0,1947,0,0,98146,720000.0,3
1.0,3,4,2.0,7,1140,0,1140,1510,4200,4000,0,0,1904,0,0,98144,345000.0,3
1.5,3,3,2.0,9,900,140,1040,1350,1264,3000,0,0,2015,0,0,98144,230000.0,3
1.0,3,4,1.5,6,1200,0,1200,1390,4000,4000,0,0,1923,0,0,98144,438000.0,3
2.0,4,3,1.0,7,970,910,1880,1670,3840,1820,0,0,1904,0,0,98144,435000.0,3
1.0,2,3,1.0,6,780,180,960,1400,2700,3000,0,0,1904,0,0,98144,345000.0,3
2.0,3,2,1.0,7,1080,0,1080,1410,9225,9840,0,0,1955,0,0,98146,147400.0,3
1.0,2,3,1.0,6,740,0,740,980,6250,6957,0,0,1942,0,0,98146,114975.0,3
2.25,4,4,1.0,8,1620,800,2420,2210,11120,8497,2,0,1952,0,0,98146,750000.0,3
1.75,3,3,1.0,7,1300,270,1570,1590,7500,7660,1,0,1953,0,0,98146,335000.0,3
1.5,3,3,2.0,7,1310,0,1310,1310,2996,2997,0,0,1998,0,0,98144,398000.0,3
2.0,3,3,1.0,7,840,560,1400,1400,2445,3200,0,0,2002,0,0,98144,373000.0,3
1.0,3,3,1.0,7,910,0,910,1160,8789,8789,0,0,1966,0,0,98148,221000.0,3
2.75,6,4,1.0,8,1600,1600,3200,2220,9200,9500,2,0,1953,0,0,98146,497300.0,3
2.0,3,4,1.5,7,1320,0,1320,1620,6000,4000,0,0,1920,0,0,98144,410000.0,3
1.5,4,5,1.0,8,1440,440,1880,2070,6200,6500,2,0,1954,0,0,98146,680000.0,3
2.25,3,3,1.0,8,2170,0,2170,2080,8480,8452,0,0,1965,0,0,98148,315000.0,3
1.0,3,3,1.0,6,1280,0,1280,1630,6726,5000,0,0,1958,0,0,98144,299500.0,3
1.5,3,3,1.0,7,1460,0,1460,1420,9908,9582,0,0,1952,0,0,98148,310000.0,3
2.75,4,3,1.5,9,2100,780,2880,2110,4000,4000,0,0,1912,2000,1,98144,755000.0,3
3.0,3,3,2.0,7,1040,220,1260,1780,1251,7715,0,0,2003,0,0,98144,342000.0,3
1.0,2,4,1.0,7,1180,0,1180,1330,10200,10200,0,0,1955,0,0,98148,244000.0,3
0.75,2,3,2.0,7,1020,0,1020,1020,1076,1357,0,0,2008,0,0,98144,325000.0,3
1.75,3,5,1.5,7,1270,0,1270,1490,6600,3600,0,0,1903,0,0,98144,449000.0,3
2.5,4,5,1.0,7,1040,1040,2080,1340,4080,4080,0,0,1962,0,0,98144,360000.0,3
1.5,2,3,2.0,8,1120,220,1340,1340,1210,1213,0,0,2008,0,0,98144,345000.0,3
1.5,4,4,2.0,8,2530,860,3390,3080,6200,6000,0,0,1916,0,0,98144,895000.0,3
2.5,4,3,1.5,7,1250,200,1450,1680,3600,3600,0,0,1902,0,0,98144,431000.0,3
2.0,4,5,1.5,7,1210,840,2050,1310,4000,4000,0,0,1941,0,0,98144,495000.0,3
2.0,4,3,1.5,7,1730,1120,2850,2450,4497,6000,1,0,1910,0,0,98144,650000.0,3
2.75,4,4,1.0,8,1920,1450,3370,2250,6675,5550,3,0,1948,0,0,98144,813000.0,3
1.0,2,5,1.0,6,670,0,670,1220,1675,1740,0,0,1960,0,0,98144,245000.0,3
2.25,3,3,2.0,8,1050,300,1350,1350,980,1245,0,0,2007,0,0,98144,397500.0,3
1.0,4,3,1.5,7,1290,0,1290,1440,5000,2500,0,0,1957,0,0,98146,275500.0,3
2.5,3,4,1.5,7,1850,700,2550,1700,4954,4954,0,0,1924,0,0,98144,675000.0,3
1.5,4,4,1.5,7,1730,0,1730,1510,8505,8505,0,0,1961,0,0,98146,270000.0,3
1.0,3,3,1.0,7,1270,0,1270,1340,7500,3000,0,0,1953,0,0,98146,281500.0,3
2.25,3,3,2.0,8,1050,300,1350,1350,944,1245,0,0,2007,0,0,98144,388500.0,3
3.25,3,3,2.0,9,2870,1120,3990,3640,8505,8505,2,0,1922,1999,1,98144,1500000.0,3
1.0,2,3,1.0,5,790,0,790,1260,7252,11470,0,0,1930,0,0,98146,115000.0,3
1.0,2,4,1.0,6,1130,0,1130,1010,5236,5320,0,0,1942,0,0,98146,384500.0,3
1.5,2,5,2.0,7,1170,450,1620,2130,3760,4000,0,0,1924,0,0,98144,545000.0,3
1.0,2,3,1.0,7,950,360,1310,1310,4000,4000,0,0,1942,0,0,98144,181000.0,3
1.75,3,5,1.0,7,1540,1280,2820,1640,8879,7850,0,0,1920,1957,1,98146,456700.0,3
1.0,3,4,1.0,7,1400,0,1400,1460,8710,8710,0,0,1948,0,0,98146,380000.0,3
1.75,3,3,1.0,6,880,390,1270,1650,8100,8173,0,0,1950,0,0,98146,346000.0,3
3.5,5,3,2.0,8,2270,610,2880,2060,3750,4000,2,0,2001,0,0,98144,830000.0,3
2.0,4,4,2.0,7,1680,0,1680,2540,3813,3996,0,0,1900,0,0,98144,500000.0,3
1.0,5,3,1.5,7,1260,0,1260,910,8382,8382,0,0,1918,0,0,98146,220000.0,3
1.0,3,3,1.0,7,940,0,940,1270,9272,9375,0,0,1954,0,0,98148,225000.0,3
2.5,4,3,1.0,7,1090,1000,2090,1260,7434,8404,0,0,1993,0,0,98146,325000.0,3
1.0,2,3,1.0,6,870,0,870,1370,11100,10404,0,0,1940,0,0,98146,234000.0,3
2.5,4,3,2.0,7,1440,530,1970,1760,2601,3025,0,0,1999,0,0,98144,499000.0,3
3.5,3,3,2.0,8,1240,120,1360,1360,1275,1275,0,0,2007,0,0,98144,397000.0,3
3.0,4,5,1.5,9,2330,1000,3330,2620,6990,5310,3,0,1928,0,0,98144,1240000.0,3
1.5,2,3,2.0,8,1120,220,1340,1340,1402,1213,0,0,2008,0,0,98144,390000.0,3
1.0,2,3,1.0,6,940,0,940,1310,6000,6000,0,0,1943,0,0,98146,115000.0,3
1.5,2,5,1.0,7,1500,400,1900,2130,4450,5000,0,0,1916,0,0,98144,650000.0,3
1.0,3,3,1.0,6,1420,0,1420,1480,6000,6000,0,0,1941,0,0,98146,268000.0,3
1.75,3,3,1.0,7,1230,600,1830,1950,4160,4160,0,0,1919,0,0,98144,642450.0,3
2.5,4,5,1.0,8,1380,860,2240,1540,6920,7000,0,0,1974,0,0,98146,535000.0,3
1.75,3,5,1.0,7,1580,0,1580,1460,9750,9750,0,0,1954,0,0,98148,289000.0,3
1.5,2,3,2.0,7,1080,200,1280,1340,2096,7452,0,0,2007,0,0,98144,370000.0,3
1.0,4,3,1.5,7,1290,0,1290,1440,5000,2500,0,0,1957,0,0,98146,249950.0,3
2.25,3,4,2.0,8,1540,240,1780,2220,4252,4000,0,0,1989,0,0,98144,675000.0,3
2.5,3,3,3.0,9,1660,0,1660,1660,1458,1784,0,0,2014,0,0,98144,559950.0,3
3.0,4,3,2.0,7,2530,0,2530,1420,10000,9898,0,0,2013,0,0,98148,459000.0,3
1.75,3,4,1.0,7,1760,0,1760,1760,9277,7650,0,0,1962,0,0,98146,388000.0,3
1.0,2,3,2.0,7,780,0,780,1130,1133,1270,0,0,2009,0,0,98144,370000.0,3
2.5,3,4,1.5,7,2110,890,3000,1970,5000,5000,0,0,1918,0,0,98144,666000.0,3
3.5,4,5,2.0,10,3140,1300,4440,3990,8125,8505,3,0,1922,0,0,98144,2250000.0,3
1.0,2,4,1.0,7,860,0,860,1310,8308,8308,0,0,1948,0,0,98146,330000.0,3
1.0,2,4,1.0,7,1050,0,1050,1230,4800,4800,0,0,1969,0,0,98146,325000.0,3
1.0,3,3,1.0,6,1700,0,1700,1500,8645,7980,0,0,1955,0,0,98146,284700.0,3
1.5,3,3,1.0,7,1370,300,1670,1090,6988,7753,0,0,1953,0,0,98148,280500.0,3
1.0,2,1,1.0,6,810,0,810,1440,7980,7980,0,0,1928,0,0,98146,255000.0,3
1.0,3,3,1.0,6,890,0,890,1590,9465,9147,0,0,1957,0,0,98148,154500.0,3
2.75,4,5,1.5,8,1960,880,2840,2750,4000,4000,0,0,1912,0,0,98144,870000.0,3
1.0,3,3,1.0,6,940,0,940,1100,8571,8573,0,0,1950,0,0,98146,239000.0,3
0.75,3,3,1.0,6,600,250,850,850,8573,8382,0,0,1945,0,0,98146,132500.0,3
1.75,4,3,1.0,7,1300,700,2000,1930,6032,6032,2,0,1959,0,0,98146,453500.0,3
2.5,4,3,2.0,7,1630,0,1630,1270,3060,4590,0,0,2003,0,0,98146,236000.0,3
1.0,3,3,1.0,7,1000,0,1000,1320,9295,13500,0,0,1955,0,0,98146,225000.0,3
1.0,4,4,1.5,7,2150,140,2290,2390,6300,6300,4,0,1921,0,0,98144,825000.0,3
2.5,2,3,2.0,8,2330,0,2330,1760,3000,4000,3,0,1915,1994,1,98144,577500.0,3
1.0,3,5,1.5,7,1090,700,1790,1360,3876,4080,0,0,1904,0,0,98144,615000.0,3
1.0,3,3,2.0,6,1040,0,1040,1030,6860,6512,0,0,1942,0,0,98146,239000.0,3
4.25,4,4,2.0,10,2870,1380,4250,3640,6552,8841,3,0,2008,0,0,98144,2450000.0,3
2.0,3,4,1.5,7,1680,450,2130,2040,4299,4548,0,0,1922,0,0,98144,700000.0,3
1.5,4,3,2.0,7,2170,0,2170,1500,9948,9750,0,0,1952,0,0,98148,195000.0,3
1.0,3,3,1.0,6,1210,0,1210,1320,10185,10245,0,0,1957,0,0,98146,205000.0,3
3.5,4,3,2.0,8,1850,680,2530,1470,3000,6000,0,0,2014,0,0,98146,382000.0,3
1.0,2,3,1.0,6,860,0,860,1220,5000,5000,0,0,1915,1945,1,98146,256000.0,3
3.75,5,4,2.5,10,3740,1600,5340,3910,10655,9418,3,0,1912,0,0,98144,2095000.0,3
3.25,3,3,2.0,9,2220,810,3030,2040,5600,6600,2,0,1905,2005,1,98144,1220000.0,3
1.5,4,3,1.0,7,1890,0,1890,1610,10707,8827,0,0,1962,0,0,98148,319990.0,3
1.0,2,3,1.0,6,1500,0,1500,1130,8015,8015,0,0,1947,0,0,98146,235000.0,3
1.0,3,4,1.0,6,680,0,680,1470,2400,3600,0,0,1903,0,0,98144,230000.0,3
2.0,4,3,1.5,7,1830,800,2630,1430,9099,6825,0,0,1944,2009,1,98146,445000.0,3
1.0,2,3,1.0,6,1150,0,1150,1160,3600,4000,0,0,1910,0,0,98144,270000.0,3
1.0,2,1,1.0,5,930,0,930,1620,7740,8584,0,0,1932,0,0,98148,445000.0,3
2.5,3,3,3.0,8,1405,90,1495,1495,936,1186,0,0,2006,0,0,98144,400000.0,3
2.5,3,4,1.0,8,1570,800,2370,2120,9000,9500,3,0,1952,0,0,98146,545000.0,3
2.5,2,3,3.0,8,1950,0,1950,1650,2457,1639,0,0,2009,0,0,98144,565000.0,3
1.0,3,3,1.0,7,1190,0,1190,1190,9199,9364,0,0,1955,0,0,98148,228000.0,3
3.0,2,3,2.0,7,880,280,1160,1250,1073,4812,0,0,2007,0,0,98144,405000.0,3
1.5,2,3,2.0,7,1260,0,1260,1220,1575,1740,0,0,2001,0,0,98144,374000.0,3
1.75,3,3,1.0,7,1570,0,1570,1890,8750,8825,0,0,1960,0,0,98148,240000.0,3
1.75,4,3,1.0,7,1320,0,1320,1620,7694,8468,0,0,1928,1972,1,98148,195000.0,3
1.0,3,3,1.0,6,1000,0,1000,1280,18513,8113,0,0,1940,0,0,98146,180000.0,3
2.5,3,3,3.0,8,1600,0,1600,1130,3073,2921,0,0,2009,0,0,98144,502000.0,3
1.0,3,3,1.0,7,1250,0,1250,1040,8000,6973,0,0,1956,0,0,98146,234900.0,3
2.0,3,5,1.0,7,830,590,1420,1420,6060,6360,0,0,1942,0,0,98146,340000.0,3
1.75,3,5,1.0,7,990,680,1670,2140,5100,4452,2,0,1954,0,0,98144,615000.0,3
1.75,3,3,1.5,7,1340,0,1340,1650,2805,2805,0,0,1919,0,0,98144,475000.0,3
2.75,4,5,1.0,7,1170,1050,2220,1540,5310,4200,0,0,1951,0,0,98144,680000.0,3
1.0,3,3,1.0,6,1010,0,1010,1320,10215,10245,0,0,1955,0,0,98146,180000.0,3
2.5,2,3,2.0,7,1060,170,1230,1290,987,1328,0,0,2011,0,0,98144,380000.0,3
2.0,3,4,1.0,7,820,820,1640,2270,2808,5328,3,0,1924,0,0,98144,570000.0,3
1.5,2,3,1.0,6,820,480,1300,1250,6120,6120,0,0,1945,0,0,98146,300000.0,3
2.0,3,4,2.0,7,1380,0,1380,1260,8536,8750,0,0,1955,0,0,98148,265000.0,3
